时间,COD_in,BOD5_in,SS_in,TN_in,TP_in,NH3N_in,pH_in,曝气量,污泥回流比,剩余污泥排放量,HRT,DO设定值,碳源投加量,COD_out,BOD5_out,SS_out,TN_out,TP_out,NH3N_out,pH_out,MLSS,SV30,水温,处理水量
2024-01-06 02:00:00,437.41,190.63,289.56,46.69,4.586,29.632,7.1,5775.1,120.5,115.2,11.57,2.15,77.0,57.84,10.04,28.12,18.88,0.595,8.88,7.04,3030.0,27.7,5.4,2243.0
2024-01-06 03:00:00,320.47,118.76,303.28,45.89,5.886,24.643,7.05,4970.5,102.8,97.8,12.03,2.06,77.9,42.08,10.12,15.75,18.4,0.767,6.015,7.02,3382.0,28.8,8.3,2249.3
2024-01-06 04:00:00,421.45,162.71,199.53,44.73,5.581,24.68,7.17,5662.4,119.4,56.0,11.83,2.12,121.3,56.45,14.0,17.05,16.25,0.676,5.671,7.44,2521.0,24.8,6.2,2342.4
2024-01-06 05:00:00,504.07,208.61,252.55,37.85,5.391,18.763,7.12,5136.5,102.6,92.3,12.66,2.73,88.3,92.28,13.93,9.43,17.58,0.733,3.212,6.92,3130.0,31.9,5.7,2379.5
2024-01-06 06:00:00,353.51,149.71,248.82,42.14,6.43,21.551,7.44,4948.4,112.5,65.7,12.88,2.14,54.2,49.13,12.37,18.02,16.41,0.64,5.959,7.36,3166.0,40.5,6.8,2195.8
2024-01-06 07:00:00,372.57,146.22,289.8,46.54,5.839,24.428,7.1,4188.7,109.1,78.7,11.52,2.05,64.2,70.69,11.45,17.94,17.73,0.393,5.599,6.97,3423.0,24.7,4.1,2488.4
2024-01-06 08:00:00,399.61,152.68,302.4,41.58,5.677,20.694,7.04,4724.2,105.1,88.0,11.76,1.92,84.4,62.03,19.91,18.12,15.41,0.672,3.482,7.2,3317.0,20.6,8.2,2367.3
2024-01-06 09:00:00,363.61,160.96,338.48,45.13,6.046,24.348,7.59,4904.2,111.6,94.2,11.48,2.38,105.1,62.46,12.82,18.66,21.6,0.854,4.461,7.87,3238.0,32.0,5.5,2355.7
2024-01-06 10:00:00,306.52,138.6,249.03,45.97,5.138,24.35,7.11,4583.0,99.1,80.9,12.58,2.04,81.4,42.69,16.15,14.76,18.55,0.469,5.915,7.16,2903.0,30.4,2.4,2331.0
2024-01-06 11:00:00,367.44,157.77,240.89,45.66,6.186,29.338,7.23,5099.6,99.0,70.1,12.08,2.68,60.5,51.43,16.47,16.51,15.42,0.629,5.579,7.29,2883.0,20.4,4.1,2177.3
2024-01-06 12:00:00,306.58,123.42,294.27,35.23,4.545,17.324,7.29,4776.7,99.7,100.3,12.02,2.03,45.6,41.56,13.17,15.64,14.78,0.318,5.867,7.3,2992.0,21.2,6.5,2117.8
2024-01-06 13:00:00,357.54,134.35,252.41,47.16,5.214,26.179,6.97,5077.8,125.1,72.3,12.16,2.21,130.8,50.55,13.55,12.79,18.54,0.593,7.082,7.04,2615.0,24.9,5.2,1855.2
2024-01-06 14:00:00,464.33,108.85,277.3,60.21,5.462,34.991,7.45,4753.4,84.7,101.5,11.84,1.38,90.3,48.81,9.9,20.88,15.25,0.589,4.658,7.56,3578.0,41.4,5.0,1847.1
2024-01-06 15:00:00,599.4,155.72,235.4,54.14,3.767,27.776,7.33,5223.0,76.6,58.1,11.57,2.17,90.2,59.13,13.97,12.12,16.64,0.394,4.788,7.39,3270.0,25.1,6.2,1870.3
2024-01-06 16:00:00,446.65,115.17,181.88,58.57,4.22,35.369,7.51,4358.1,96.6,76.4,12.03,1.69,100.9,34.17,7.68,6.58,12.98,0.411,7.761,7.59,2940.0,26.8,6.5,1829.5
2024-01-06 17:00:00,466.84,128.98,173.44,64.34,4.93,35.241,7.06,4491.4,112.6,54.0,11.87,2.07,74.7,34.42,9.74,7.96,16.84,0.551,6.862,7.18,3091.0,19.0,3.3,1817.2
2024-01-06 18:00:00,531.12,139.26,165.75,44.39,4.92,19.51,7.22,4898.7,92.2,59.1,12.17,2.05,46.5,61.21,16.44,6.85,11.59,0.574,2.716,6.95,3057.0,26.6,8.2,1895.3
2024-01-06 19:00:00,259.97,92.27,239.51,34.08,4.268,19.866,7.21,4543.5,83.6,71.3,11.18,2.03,61.8,50.94,7.23,13.55,16.69,0.664,4.695,7.21,2681.0,23.7,5.5,1773.1
2024-01-06 20:00:00,319.71,137.97,261.93,27.11,4.054,13.395,7.25,4524.0,90.5,104.0,12.09,2.55,56.1,54.93,10.16,20.62,10.28,0.474,4.022,7.3,3215.0,36.0,6.7,1845.6
2024-01-06 21:00:00,370.94,137.27,292.57,37.35,5.106,18.586,6.91,5429.2,80.6,103.9,11.66,1.82,95.2,44.01,11.88,22.29,14.65,0.401,5.165,6.97,3466.0,27.5,6.0,1867.9
2024-01-06 22:00:00,268.58,104.34,267.75,39.42,5.429,23.037,7.22,4810.3,105.8,94.9,12.08,2.04,115.9,30.5,8.47,14.35,13.48,0.404,7.463,7.2,2832.0,28.4,5.0,1903.0
2024-01-06 23:00:00,354.53,144.47,290.96,39.48,4.262,21.031,6.91,4764.7,96.5,84.6,12.45,2.22,95.0,63.01,11.01,11.97,16.94,0.486,3.954,6.94,2622.0,20.6,7.7,1981.3
2024-01-07 00:00:00,373.29,171.67,236.08,38.66,4.424,23.039,7.27,5054.0,98.1,81.4,11.72,2.66,93.1,52.55,11.11,1.01,17.76,0.27,7.3,7.16,2624.0,24.0,6.0,2001.6
2024-01-07 01:00:00,412.7,203.58,222.75,34.28,5.536,20.93,6.77,5916.3,99.7,96.3,12.6,2.4,104.2,39.19,22.7,8.99,15.28,0.558,4.87,6.51,2917.0,35.3,6.0,2151.6
2024-01-07 02:00:00,333.62,139.52,315.52,46.45,6.019,24.048,6.83,4966.3,107.2,97.1,11.13,2.13,92.0,45.89,11.84,26.32,20.33,0.844,5.247,6.98,2765.0,32.3,0.9,2215.1
2024-01-07 03:00:00,340.41,134.29,307.03,52.96,5.571,31.227,7.36,5070.8,105.0,86.0,12.77,2.23,136.2,36.54,6.69,23.13,24.64,0.833,8.386,7.19,3062.0,36.6,7.5,2286.8
2024-01-07 04:00:00,440.69,183.34,301.0,44.59,6.407,22.843,7.09,5270.8,114.0,107.4,12.62,2.55,103.1,52.9,9.47,4.34,15.92,0.407,6.137,7.07,2906.0,27.9,5.6,2148.9
2024-01-07 05:00:00,436.8,186.35,318.77,50.32,5.512,33.297,7.0,5340.1,116.2,99.1,11.56,2.7,118.1,77.45,11.74,20.49,17.88,0.613,11.311,6.89,3137.0,27.2,7.4,2373.4
2024-01-07 06:00:00,438.04,171.0,318.48,40.98,4.533,21.119,7.45,5893.6,83.0,90.5,11.56,2.02,78.2,68.2,11.84,18.81,17.37,0.618,4.811,7.69,2984.0,28.1,9.2,2290.8
2024-01-07 07:00:00,442.67,200.91,362.03,50.79,5.763,30.542,7.27,5497.3,106.3,84.3,11.25,2.16,79.1,65.94,9.42,28.68,21.98,0.967,9.0,7.25,3213.0,31.2,7.6,2377.8
2024-01-07 08:00:00,386.73,157.36,359.21,46.23,6.061,27.378,7.37,5162.4,94.2,82.7,12.46,2.63,102.5,56.8,6.55,10.31,22.96,0.678,6.746,7.33,3399.0,32.6,6.1,2225.1
2024-01-07 09:00:00,425.4,176.51,319.75,43.69,5.717,24.722,7.17,5379.3,90.3,81.9,11.83,1.64,96.2,52.12,14.58,15.99,16.76,0.502,7.292,7.28,2852.0,22.6,5.4,2310.1
2024-01-07 10:00:00,418.09,175.59,325.09,42.65,4.968,22.027,7.74,6104.1,107.5,94.4,11.8,2.18,75.1,57.59,17.45,24.54,14.53,0.601,5.239,8.06,3235.0,25.5,11.0,2206.3
2024-01-07 11:00:00,358.31,147.86,301.52,43.03,4.379,23.339,7.08,5053.5,98.2,97.7,11.44,2.07,85.6,85.31,12.63,24.08,19.09,0.576,7.282,7.14,2847.0,23.1,7.0,2096.4
2024-01-07 12:00:00,463.67,197.14,251.89,44.95,5.078,19.883,7.55,5319.3,102.5,58.5,12.91,2.29,74.7,87.81,3.56,13.57,18.89,0.592,4.57,7.49,3002.0,31.8,6.4,2113.5
2024-01-07 13:00:00,386.48,147.43,290.85,36.31,5.787,20.377,7.19,4985.8,90.4,54.9,11.51,2.58,53.3,83.33,16.42,17.19,14.36,0.363,3.258,7.29,3057.0,32.9,5.7,2040.0
2024-01-07 14:00:00,302.91,116.09,199.65,38.79,5.81,22.012,6.87,4998.8,102.7,60.7,12.01,2.0,67.4,43.84,10.38,8.66,13.09,0.824,7.095,6.63,3006.0,41.4,4.2,1922.3
2024-01-07 15:00:00,370.07,135.81,283.76,39.04,5.599,21.734,7.3,4671.8,106.0,77.3,12.11,1.94,51.0,52.84,14.7,13.92,15.85,0.668,3.904,7.3,3123.0,30.1,2.1,1915.3
2024-01-07 16:00:00,296.13,122.36,196.62,34.11,4.322,13.691,7.26,4865.8,117.0,92.6,11.8,1.65,53.6,41.9,9.48,12.84,13.86,0.275,3.993,7.56,3265.0,25.5,9.1,1775.2
2024-01-07 17:00:00,362.29,153.38,246.58,44.63,4.074,21.721,6.99,4844.3,101.9,75.5,11.7,2.12,105.8,64.77,15.96,17.48,18.16,0.347,5.829,7.01,2985.0,24.7,4.5,1817.1
2024-01-07 18:00:00,376.45,155.75,206.14,34.55,5.003,17.709,7.02,4574.6,81.2,79.4,11.82,2.43,95.5,48.85,12.8,13.03,16.55,0.473,2.994,7.03,2724.0,23.9,5.7,1767.1
2024-01-07 19:00:00,301.07,135.55,258.34,35.61,5.134,20.106,7.2,4461.3,91.5,87.1,12.28,1.89,110.5,38.69,16.13,18.35,17.1,0.613,3.505,7.2,3296.0,37.1,5.9,1692.5
2024-01-07 20:00:00,380.78,152.25,242.56,35.19,5.11,19.865,7.27,5162.1,104.6,63.9,11.83,2.05,60.0,71.45,10.3,15.19,15.88,0.506,5.753,7.21,3084.0,31.2,9.0,1740.1
2024-01-07 21:00:00,369.68,155.29,191.41,47.49,3.816,25.718,6.71,5516.9,98.3,96.0,12.81,1.85,122.7,71.71,8.63,11.42,17.55,0.443,5.165,6.75,3148.0,22.0,4.6,1970.9
2024-01-07 22:00:00,402.21,147.71,278.0,44.15,4.686,25.686,7.41,5535.0,88.5,72.8,11.61,2.27,97.1,60.33,12.95,21.67,18.99,0.589,5.789,7.53,3020.0,26.9,6.7,2079.0
2024-01-07 23:00:00,469.07,182.18,249.27,39.58,5.439,19.737,7.1,5507.2,92.1,103.3,12.38,2.45,74.2,45.15,15.07,11.81,17.37,0.72,7.329,7.05,2606.0,17.7,7.2,2073.9
2024-01-08 00:00:00,387.54,163.1,322.91,50.68,6.038,29.421,6.93,5479.3,103.2,85.4,11.12,1.9,114.7,38.37,13.58,21.77,22.28,0.462,8.481,6.56,3819.0,37.8,3.4,2022.6
2024-01-08 01:00:00,378.94,161.23,297.65,48.57,6.5,27.867,7.39,5037.7,96.0,79.7,11.61,2.39,123.5,50.44,12.32,22.87,20.46,0.662,6.779,7.46,2915.0,23.1,3.2,2318.7
2024-01-08 02:00:00,386.81,151.31,327.66,50.76,6.293,28.878,7.2,4744.1,110.8,71.1,11.59,2.62,96.9,66.49,12.22,21.96,17.18,0.57,7.524,7.52,2807.0,22.7,4.8,2308.2
2024-01-08 03:00:00,403.69,160.61,273.73,49.38,6.647,26.71,7.44,5274.8,106.7,85.3,11.45,2.18,93.0,49.81,10.38,15.1,20.83,0.634,4.885,7.39,3263.0,20.2,6.7,2343.0
2024-01-08 04:00:00,454.87,161.24,298.95,48.54,6.626,31.139,7.29,5072.6,114.7,118.7,12.14,2.41,93.2,74.4,8.92,17.44,21.86,0.575,5.841,7.07,2814.0,28.5,6.5,2570.8
2024-01-08 05:00:00,486.34,189.33,310.76,55.2,7.224,31.721,7.2,5919.1,107.7,92.3,11.94,2.08,105.5,84.15,18.23,16.02,22.85,0.778,8.137,7.3,3004.0,32.5,6.0,2282.6
2024-01-08 06:00:00,486.95,207.79,379.9,50.93,6.986,25.544,7.17,5926.5,114.3,97.0,10.86,2.63,131.3,104.36,17.91,15.97,17.11,0.8,4.511,7.43,3297.0,26.2,7.6,2488.4
2024-01-08 07:00:00,517.96,216.12,421.24,63.63,6.784,35.788,7.3,5575.8,114.0,87.1,13.0,2.64,123.8,76.1,13.39,14.28,27.85,0.844,10.794,7.38,3299.0,28.9,4.6,2288.0
2024-01-08 08:00:00,467.69,194.1,293.26,46.59,6.456,27.379,7.12,5632.1,94.0,93.2,12.09,2.26,84.7,78.99,21.05,15.92,21.81,0.919,5.905,7.38,2977.0,24.7,5.9,2282.6
2024-01-08 09:00:00,539.04,216.42,380.8,60.51,6.621,31.503,7.03,5986.0,111.0,95.4,12.0,2.34,137.5,79.3,25.84,30.99,26.48,0.885,6.376,7.15,3739.0,32.4,6.1,2604.1
2024-01-08 10:00:00,433.68,173.56,215.81,50.62,6.771,30.598,7.32,5680.0,92.3,75.6,12.66,2.81,111.2,94.97,13.1,14.11,20.71,0.751,11.628,7.43,2898.0,22.5,4.7,2295.8
2024-01-08 11:00:00,576.41,219.15,254.8,51.15,6.407,29.109,7.17,5758.5,126.8,87.9,12.49,2.79,99.7,83.52,15.36,20.41,19.64,0.949,7.754,7.09,2740.0,20.1,10.9,2364.3
2024-01-08 12:00:00,451.49,190.06,256.83,51.99,6.274,22.507,7.21,5687.3,111.0,53.4,11.85,2.03,143.7,100.65,17.95,6.69,19.22,0.888,7.346,7.25,3307.0,36.5,2.0,2140.0
2024-01-08 13:00:00,363.54,150.01,230.72,43.39,6.722,24.516,7.42,4672.7,94.8,76.6,11.02,2.3,75.9,42.67,13.74,4.67,20.05,0.462,8.367,7.41,2745.0,15.0,8.8,2042.7
2024-01-08 14:00:00,341.14,141.49,213.18,48.6,5.77,25.745,7.18,5188.8,103.1,58.4,12.28,2.04,98.1,45.83,13.47,10.02,22.25,0.538,3.983,7.17,2894.0,28.2,8.0,1866.8
2024-01-08 15:00:00,401.68,154.33,288.01,31.64,5.002,18.255,7.2,5577.2,68.8,84.2,11.52,2.17,20.6,63.61,15.02,12.34,13.59,0.568,4.87,7.16,2805.0,26.4,8.0,1953.4
2024-01-08 16:00:00,360.96,121.07,256.43,39.34,5.861,23.493,7.08,4853.9,113.8,69.8,12.62,2.33,72.2,48.05,8.01,14.1,15.11,0.187,6.519,7.11,3076.0,35.3,6.6,1815.0
2024-01-08 17:00:00,397.16,171.93,276.17,37.94,4.369,21.239,7.29,5601.5,111.7,72.8,11.61,1.36,48.4,71.23,17.81,14.55,17.9,0.653,3.518,7.09,3064.0,26.5,9.1,1788.6
2024-01-08 18:00:00,385.6,148.7,287.62,36.47,4.536,23.097,7.27,4705.8,98.3,63.8,11.77,1.56,52.9,57.0,12.69,26.45,16.13,0.321,6.858,7.39,3067.0,25.9,5.5,1747.7
2024-01-08 19:00:00,365.09,136.59,273.56,41.19,5.474,22.285,7.38,5405.3,104.1,99.1,11.33,2.46,43.9,46.06,13.4,16.82,18.19,0.566,4.985,7.25,3092.0,24.1,7.2,1772.5
2024-01-08 20:00:00,337.78,142.14,295.06,44.63,5.704,25.939,7.08,5370.4,91.0,74.3,11.37,1.92,73.7,82.02,15.51,22.9,16.63,0.436,7.456,7.05,3335.0,31.8,6.6,1815.0
2024-01-08 21:00:00,317.07,123.1,273.91,47.4,4.709,27.977,7.11,4939.1,94.0,73.0,11.95,1.77,97.0,51.81,7.71,14.89,18.54,0.455,5.419,7.16,3259.0,25.9,6.0,1873.8
2024-01-08 22:00:00,380.66,164.37,236.14,47.07,5.482,25.662,7.36,5094.6,88.7,101.6,11.9,1.69,92.8,57.36,14.86,14.45,17.62,0.856,6.734,7.22,2660.0,19.4,6.7,1922.2
2024-01-08 23:00:00,462.26,193.46,346.92,44.72,5.553,26.336,7.25,5655.0,102.2,98.2,11.76,2.39,83.5,72.06,14.75,7.31,15.86,0.539,8.306,6.96,2991.0,23.6,4.6,1846.6
2024-01-09 00:00:00,448.59,188.64,284.79,51.83,5.883,26.964,7.02,5311.8,120.1,53.0,13.03,2.39,103.1,47.68,20.78,11.87,22.22,0.529,6.743,6.96,3347.0,25.4,5.2,2139.8
2024-01-09 01:00:00,387.48,139.11,279.75,52.71,7.245,27.879,7.46,5974.8,106.3,103.8,12.3,2.54,101.7,71.19,13.19,15.19,24.69,1.201,5.811,7.25,2825.0,21.2,9.7,2150.9
2024-01-09 02:00:00,482.52,210.55,328.63,59.08,7.325,28.617,6.86,5486.6,118.7,112.6,12.01,2.51,127.0,81.37,13.66,21.47,27.66,0.305,7.269,6.97,3305.0,30.2,12.3,1868.1
2024-01-09 03:00:00,510.13,208.05,300.59,60.05,6.95,33.754,7.36,6195.9,125.8,108.4,10.62,2.39,127.9,105.84,5.88,7.96,29.89,0.63,6.161,7.18,3353.0,29.2,7.6,2121.4
2024-01-09 04:00:00,446.34,173.59,334.31,57.24,6.665,32.411,6.95,5259.3,97.5,98.5,12.41,2.41,128.6,46.73,20.75,20.26,24.93,0.532,8.883,7.17,2676.0,26.3,8.2,2298.2
2024-01-09 05:00:00,516.43,208.8,380.89,52.75,6.071,32.124,7.58,6311.2,128.7,76.6,13.5,2.83,107.9,81.28,17.54,20.33,22.8,0.819,10.436,7.58,3140.0,29.0,7.1,2537.7
2024-01-09 06:00:00,514.02,178.22,383.66,54.53,8.535,32.148,6.89,6423.8,123.2,92.6,11.91,2.76,107.6,83.86,12.79,22.7,20.7,0.677,10.384,6.9,3512.0,25.3,7.5,2468.6
2024-01-09 07:00:00,439.39,181.14,314.75,55.0,7.792,29.466,7.43,5562.7,117.1,64.7,11.59,2.45,133.1,66.6,16.72,21.43,22.78,0.524,4.797,7.13,3085.0,17.9,7.7,2303.2
2024-01-09 08:00:00,525.16,193.85,333.36,55.73,6.583,27.37,7.18,5961.8,121.8,75.3,12.08,2.61,131.4,68.75,12.21,19.76,24.36,0.608,8.929,7.21,3045.0,22.6,8.7,2331.5
2024-01-09 09:00:00,527.04,189.43,409.57,57.95,7.664,33.126,7.13,5598.2,124.1,79.3,11.28,2.36,124.2,73.56,18.44,40.65,24.35,0.769,6.094,7.11,3568.0,36.2,9.7,2431.6
2024-01-09 10:00:00,543.24,192.49,368.97,58.87,6.81,35.65,7.24,5643.5,118.0,82.5,12.23,2.27,151.1,38.33,14.81,33.56,27.18,0.864,11.501,7.04,3569.0,36.1,4.9,2170.6
2024-01-09 11:00:00,524.15,227.15,435.81,52.91,6.418,31.096,7.33,5960.1,124.6,101.0,12.75,2.17,113.9,71.48,20.54,23.1,19.51,0.683,6.577,7.34,3168.0,33.2,12.3,2046.7
2024-01-09 12:00:00,374.41,142.69,377.12,51.35,6.743,31.025,7.02,5559.5,104.6,86.0,11.66,2.19,105.1,61.39,7.94,10.8,23.12,0.778,7.083,6.96,3784.0,38.8,7.0,2175.1
2024-01-09 13:00:00,383.13,170.88,361.3,50.05,5.619,26.995,7.04,5001.2,112.7,83.8,11.68,2.25,103.7,63.92,15.98,19.16,23.34,0.465,9.078,7.0,2687.0,28.6,7.0,2114.2
2024-01-09 14:00:00,441.67,169.57,235.26,45.09,5.697,23.745,7.33,6120.7,117.3,74.2,11.96,2.6,96.0,71.45,14.76,17.51,17.05,0.715,6.686,7.33,2518.0,24.2,5.9,1868.8
2024-01-09 15:00:00,427.23,149.01,320.37,41.73,5.833,21.416,6.86,5203.1,74.5,109.5,11.75,2.4,66.0,83.33,9.1,28.47,16.24,0.484,6.21,6.79,3004.0,35.2,5.9,1907.8
2024-01-09 16:00:00,416.28,152.57,277.8,36.94,5.265,20.214,7.08,5400.2,101.9,115.2,11.24,2.51,34.9,61.94,15.34,12.31,18.2,0.659,7.407,7.12,2955.0,27.9,8.0,1809.0
2024-01-09 17:00:00,563.88,246.46,252.67,41.01,5.951,22.392,7.81,6139.0,108.1,73.5,11.81,2.6,88.1,71.33,19.38,18.03,15.44,0.642,5.068,7.8,2919.0,35.0,8.1,1728.9
2024-01-09 18:00:00,409.84,162.02,280.88,45.91,6.708,25.725,7.01,5268.7,87.6,88.1,11.71,2.41,111.5,69.02,18.87,13.24,20.58,0.547,7.831,7.08,2901.0,23.4,7.9,1874.3
2024-01-09 19:00:00,438.69,168.26,314.87,41.02,5.016,22.297,7.43,4830.3,103.6,73.9,12.68,1.97,62.5,76.43,17.12,16.44,17.71,0.608,6.33,7.35,2912.0,23.4,5.9,1722.3
2024-01-09 20:00:00,438.0,177.3,301.81,43.85,4.493,23.823,7.08,5254.3,95.1,96.7,12.58,2.25,111.1,45.78,12.83,15.22,17.83,0.362,6.538,6.92,3038.0,26.5,1.4,1881.2
2024-01-09 21:00:00,435.46,180.74,250.48,48.31,4.384,24.695,7.3,5487.2,110.6,72.9,12.7,1.71,67.9,83.95,18.04,14.86,18.77,0.366,7.325,7.2,2824.0,25.3,3.3,1868.7
2024-01-09 22:00:00,643.49,174.35,331.82,75.39,5.864,46.513,7.33,5232.1,107.3,77.5,12.4,2.17,94.5,85.28,15.85,17.36,19.85,0.634,6.99,7.55,3368.0,28.7,6.9,1910.5
2024-01-09 23:00:00,758.26,210.16,280.58,66.42,5.711,38.013,7.43,5810.4,94.0,113.1,12.1,2.74,124.8,87.48,14.74,17.51,18.48,0.372,7.891,7.57,3070.0,30.1,7.6,1946.9
2024-01-10 00:00:00,655.92,159.56,333.25,85.18,6.616,47.645,7.16,5526.8,124.5,68.0,11.56,2.2,129.1,80.44,14.61,24.23,24.65,0.646,6.726,7.34,3100.0,27.4,6.1,1980.6
2024-01-10 01:00:00,729.53,164.24,319.96,89.52,6.811,47.42,7.6,5457.8,111.6,50.2,12.66,2.53,123.2,63.11,10.44,25.36,23.66,0.456,9.348,7.79,3118.0,25.2,5.5,2137.2
2024-01-10 02:00:00,731.51,177.21,335.38,73.82,5.601,36.875,7.08,5247.2,110.1,99.6,12.17,2.4,108.1,73.53,13.41,36.12,20.69,0.259,6.313,7.01,3505.0,29.5,7.5,2182.2
2024-01-10 03:00:00,504.17,205.6,397.61,52.36,5.579,32.221,7.25,6235.3,123.0,89.2,11.38,2.29,134.8,78.95,14.66,25.3,17.47,0.598,9.182,7.29,3150.0,34.1,6.7,2315.0
2024-01-10 04:00:00,600.0,222.65,307.28,65.19,7.54,37.664,7.25,5843.4,111.0,76.0,11.54,2.69,114.1,69.25,12.29,9.1,25.33,0.608,9.466,7.26,2733.0,25.9,6.0,2213.0
2024-01-10 05:00:00,400.46,148.69,450.0,58.12,7.493,27.246,6.98,5073.7,114.6,141.0,11.37,2.51,151.7,68.38,10.94,20.43,26.53,0.893,5.114,7.07,3107.0,20.1,3.8,2367.1
2024-01-10 06:00:00,560.64,230.04,268.92,46.06,7.022,27.089,7.14,5798.2,99.9,92.8,10.97,2.85,85.3,71.06,11.32,14.91,20.1,0.92,5.075,7.1,2968.0,33.4,5.3,2444.5
2024-01-10 07:00:00,415.48,165.59,335.0,50.64,5.896,30.186,7.23,5551.4,105.8,87.6,12.19,2.01,120.8,43.48,10.23,25.02,20.9,0.624,5.804,7.25,3314.0,32.0,8.9,2304.9
2024-01-10 08:00:00,479.13,192.12,382.93,56.6,7.666,31.481,7.11,6040.8,134.8,82.7,11.38,1.97,109.2,78.42,17.38,15.34,20.18,1.08,7.266,7.12,3530.0,35.2,5.1,2441.2
2024-01-10 09:00:00,561.48,211.82,385.79,50.15,8.177,31.591,7.69,6005.3,112.7,100.3,11.62,2.7,139.1,71.81,11.47,24.07,17.63,1.048,8.595,7.77,3766.0,39.1,8.4,2402.2
2024-01-10 10:00:00,485.73,190.93,339.1,52.81,7.116,29.617,7.03,5747.6,113.4,62.9,12.02,2.23,111.4,76.38,14.27,9.66,22.86,0.585,5.609,7.13,3400.0,35.6,9.9,2104.4
2024-01-10 11:00:00,404.97,150.76,329.37,53.33,5.969,25.553,7.44,5403.5,115.9,80.2,11.91,2.11,86.7,49.52,13.25,26.23,24.37,0.689,8.401,7.45,2894.0,22.1,5.5,2082.1
2024-01-10 12:00:00,408.69,174.39,339.0,58.56,6.421,33.279,7.37,5834.6,119.2,88.3,11.64,1.74,135.8,80.57,12.98,25.42,27.1,0.505,12.052,7.39,3117.0,23.0,6.2,1943.7
2024-01-10 13:00:00,463.99,200.01,295.81,47.6,5.124,26.766,7.2,5037.9,87.8,87.8,12.76,2.65,125.0,92.5,11.55,22.76,19.22,0.466,7.715,7.23,2443.0,30.8,9.1,2044.8
2024-01-10 14:00:00,376.02,129.58,355.9,52.15,6.635,27.111,7.03,5353.4,132.7,88.5,11.24,2.05,134.1,60.82,9.19,31.9,16.24,0.295,6.721,7.27,3118.0,24.8,9.6,1939.4
2024-01-10 15:00:00,407.89,151.78,319.73,51.93,5.735,30.049,7.05,5402.4,94.9,76.6,11.26,2.19,111.7,72.06,6.61,25.18,20.29,0.483,10.51,6.79,2958.0,28.3,5.9,1713.3
2024-01-10 16:00:00,388.32,137.89,311.98,50.47,4.347,23.55,7.1,5080.4,125.7,100.0,12.23,1.87,122.4,64.27,8.04,18.07,24.56,0.289,6.599,6.95,2430.0,27.8,3.9,1753.6
2024-01-10 17:00:00,349.17,132.86,231.35,44.52,5.216,26.692,6.84,5093.7,109.8,53.4,11.69,1.91,82.9,54.67,9.24,17.18,19.93,0.459,8.103,6.94,3595.0,30.0,9.7,1808.9
2024-01-10 18:00:00,472.38,187.77,265.17,34.51,5.666,17.465,7.0,5834.1,97.4,77.3,11.67,2.4,78.1,60.65,18.87,36.36,15.29,0.514,2.931,7.04,2917.0,24.7,8.4,1780.8
2024-01-10 19:00:00,405.82,144.68,257.24,45.09,5.172,22.578,6.9,5454.1,101.0,73.0,11.46,1.98,100.0,65.84,12.09,9.91,20.38,0.337,1.942,6.94,2382.0,24.8,8.0,1889.3
2024-01-10 20:00:00,289.82,107.91,232.22,48.34,5.288,26.313,7.47,5346.6,132.7,93.4,12.17,1.75,43.0,50.64,8.48,21.75,20.91,0.423,7.99,7.57,2882.0,26.9,9.1,1708.3
2024-01-10 21:00:00,401.18,148.39,295.43,44.48,4.782,25.428,7.32,5294.2,109.6,77.7,12.11,2.57,71.2,64.41,9.8,14.24,17.72,0.448,5.682,7.36,3586.0,34.9,4.9,1861.5
2024-01-10 22:00:00,372.87,151.47,265.98,54.37,6.18,30.346,7.36,5122.4,111.7,88.2,12.06,1.54,120.1,64.53,10.19,15.79,20.89,0.58,6.818,7.27,3604.0,32.0,8.1,1830.6
2024-01-10 23:00:00,462.74,186.06,329.34,52.1,5.53,26.722,7.32,5509.3,104.3,92.9,11.71,2.39,113.6,82.38,14.25,5.81,19.06,0.464,4.921,7.41,3176.0,26.1,6.8,2013.5
2024-01-11 00:00:00,394.18,149.14,261.2,52.61,4.613,27.606,7.23,5386.8,103.5,53.6,11.62,1.9,111.0,78.2,11.57,10.46,20.59,0.554,8.728,7.24,3051.0,25.9,8.5,2064.5
2024-01-11 01:00:00,445.08,180.39,405.48,57.18,6.16,28.21,7.49,5465.8,114.3,94.6,11.92,2.69,124.7,65.83,11.83,28.42,28.76,0.748,8.25,7.42,3679.0,39.7,9.0,2193.6
2024-01-11 02:00:00,493.94,189.48,287.93,55.0,7.436,29.632,7.08,5723.7,102.7,57.7,12.48,2.38,141.7,82.52,18.41,21.32,25.44,0.426,7.674,7.18,3031.0,25.9,9.3,2193.8
2024-01-11 03:00:00,527.47,206.69,352.53,41.0,6.509,24.751,7.22,5892.7,107.6,95.5,12.78,2.22,89.6,63.83,9.53,10.56,17.3,0.287,6.954,7.32,3343.0,32.2,8.6,2392.1
2024-01-11 04:00:00,416.61,187.56,388.95,52.85,8.403,29.055,7.35,5292.7,103.8,82.9,12.56,2.14,65.5,80.58,22.68,34.82,21.58,1.074,3.94,7.38,3530.0,26.6,7.9,2269.8
